level_0,index,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
155611,35611,8.84264,1.381052,0.667031,5.045348,0.14962564,8.897379,114.077415,1.0009482,3.3070922,1.2128952,12.054018,3.0
36889,36889,9.654958,1.3610289,0.47196782,5.638617,0.2594759,20.28805,108.41483,0.99788904,3.5939999,1.3369977,12.733194,3.0
109458,49458,8.365601,0.7546175,0.17846966,7.8656178,0.21512361,22.979969,160.92072,0.99895257,3.0340135,1.1720194,11.801525,5.0
6303,6303,10.240126,0.42391032,0.18959852,9.253538,0.10705237,28.897009,126.81194,1.001259,3.539617,1.3034476,11.199475,5.0
118902,58902,13.168529,1.4782685,0.7563525,7.1608872,0.043340255,3.0490456,57.38053,1.0029975,3.2172549,1.4838406,12.514221,4.0
165212,45212,13.651376,0.36295488,0.97341955,3.3227606,0.4842248,64.688705,281.32,0.9916761,3.0039873,0.38030982,9.982619,6.0
27552,27552,10.131225,0.98447174,0.3820084,11.933164,0.41346794,53.940712,95.68344,0.9935085,3.4480793,1.3921665,10.554414,3.0
77803,17803,9.658,1.0992467,0.15717848,10.902299,0.36777294,50.615288,75.455765,0.9924694,3.621839,1.5392288,11.8518095,3.0
153195,33195,13.074327,1.4722053,0.50705963,10.907286,0.16609357,8.677327,23.99196,1.0002826,3.683287,1.7063593,13.907118,3.0
64673,4673,11.927129,1.3522482,0.6898025,9.243107,0.2559007,13.682106,45.568405,1.0001447,3.4407687,1.1989495,13.024918,3.0
9751,9751,13.091407,0.7192698,0.30998573,11.813605,0.21734206,55.410217,227.73853,0.99915385,2.7736819,0.80695057,12.423161,6.0
174061,54061,10.50295,1.2229674,0.16767032,4.810438,0.1814296,20.995827,144.75865,1.0010895,3.122108,1.7833107,13.6726265,8.0
110268,50268,10.498374,0.7219778,0.71158993,4.777818,0.5393908,43.943287,119.737816,0.9944188,3.7209945,1.0829723,12.732538,5.0
19137,19137,11.45207,0.51945966,0.5391797,9.426541,0.15083587,33.711792,196.86336,0.9982465,3.0738177,0.6582101,10.63689,6.0
48726,48726,10.022509,1.0041287,0.35092172,9.807692,0.4455153,39.921688,55.169525,0.99506885,3.3863642,1.2471685,12.557194,3.0
79690,19690,11.22675,0.7775944,0.30175287,10.504773,0.22638327,28.35221,142.44334,0.9983621,3.1406164,1.6596411,12.505697,5.0
124892,4892,14.736094,1.2050594,0.5744061,6.4539833,0.10213129,65.79762,274.5084,0.99749655,2.7663653,0.53410256,12.020027,6.0
165240,45240,10.182966,0.5219189,0.18542735,10.904919,0.26144618,47.509228,64.93487,0.99728477,3.4560945,1.4370015,12.130372,4.0
290,290,7.876341,0.57661533,0.42053598,5.9833045,0.44010448,59.570286,191.78477,0.9926142,3.06949,1.2775519,12.034855,4.0
43025,43025,11.167768,0.72832394,0.57140493,7.1815457,0.29676843,33.98445,98.38025,0.99822605,3.5057998,1.0280839,12.4321785,6.0
114427,54427,8.295919,0.90939826,0.10033473,11.436868,0.52285224,64.01579,56.56287,0.9922061,3.7665865,1.9000255,13.329845,3.0
72588,12588,6.608451,0.21929802,0.09809094,13.171948,0.2585549,44.867184,260.6302,0.99953794,2.8838522,1.1552237,11.046223,8.0
178577,58577,8.863518,0.7477209,0.3700565,7.3650966,0.2911405,40.603706,120.98035,0.99742997,3.2590723,1.2253522,11.412148,6.0
162228,42228,12.917314,0.7043697,0.79066455,9.597876,0.51230717,46.140728,168.2248,0.9920121,3.8025358,1.0589321,10.624709,3.0
2081,2081,10.1445675,0.19430059,0.14209771,11.407291,0.1357465,50.216785,253.67815,0.99937946,3.0206964,0.7965,11.409089,5.0
142111,22111,12.738679,0.95459276,0.14517923,9.83627,0.46267733,69.80641,131.19449,0.99112755,3.8329098,1.3335689,13.215076,5.0
56265,56265,8.099722,1.281369,0.41030556,12.172644,0.5142144,41.3358,60.73728,0.99192506,3.4464035,1.7656323,12.32749,3.0
92945,32945,10.811293,0.5283533,0.40532985,8.254183,0.2956716,51.560867,140.32092,0.9953003,3.5208554,1.0670499,10.867248,5.0
13131,13131,9.467782,1.5682046,0.5775459,5.438314,0.30304435,9.348522,143.01093,0.99751663,3.2704494,1.8674294,13.912003,4.0
169615,49615,11.544928,1.3996392,0.3427433,5.4591336,0.06468055,15.565946,154.24004,1.0011079,2.9622817,1.4575484,12.5652485,4.0
125948,5948,9.681794,1.1339849,0.11887181,5.554852,0.29349053,35.457024,135.26123,0.99938756,3.2990983,1.7939748,13.723388,8.0
17646,17646,6.9480014,1.4094167,0.8915449,1.2619814,0.47822052,13.379124,176.53683,0.99470794,3.4367268,1.2459044,10.296513,4.0
137917,17917,9.830168,0.9294044,0.6447326,7.757443,0.30857542,33.94241,146.45941,0.998536,3.318936,1.1208076,11.713648,7.0
139810,19810,11.928121,0.53523517,0.65117157,7.102521,0.4944267,64.14463,180.88405,0.9922741,3.3730984,0.64095074,11.147094,6.0
60255,255,8.461253,1.1813323,0.9508198,2.8780663,0.43334752,18.10442,231.40628,0.9957474,3.0018141,1.3706571,11.080295,4.0
38706,38706,12.317491,1.297801,0.6302354,6.1898184,0.31649542,15.154945,136.20679,1.0010914,3.1899858,1.1782473,13.544228,8.0
150809,30809,10.879141,0.54966253,0.36509904,9.0958,0.50487953,57.96154,135.76492,0.99265623,3.7224736,0.7963988,11.620895,5.0
69773,9773,9.580992,1.0627388,0.30573738,4.8773346,0.29573473,46.793774,150.68222,0.9987107,3.2065182,1.4846252,13.054285,4.0
135182,15182,8.748422,0.32627147,0.30643788,13.472585,0.2962931,28.012623,62.95089,0.99989456,3.3987436,1.4515365,11.835056,5.0
54925,54925,8.280138,1.2782323,0.7344138,8.885415,0.21840927,37.625965,183.82129,0.9963085,3.2709773,1.5778999,10.10476,3.0
154124,34124,10.18871,1.0296237,0.27941048,8.07361,0.27896306,18.32931,117.20471,0.9995636,3.2004824,1.530105,13.246399,8.0
118111,58111,13.437641,1.1959398,0.6169575,13.14745,0.17653151,15.95176,28.632713,1.0007784,3.553433,1.2426691,13.040962,3.0
109067,49067,8.49985,0.5127347,0.5935666,11.458795,0.3396425,33.15195,145.03053,0.99788654,3.3123372,1.0698926,11.141426,7.0
123750,3750,9.618234,0.71118116,0.59321845,5.262654,0.49264672,49.56077,145.22627,0.993636,3.759729,1.340993,11.220781,5.0
127673,7673,9.017364,1.5150276,0.8743813,9.755149,0.09237451,1.7757698,44.107944,1.0030073,3.4837015,1.430283,12.244147,3.0
11177,11177,10.714942,1.5560956,0.96584785,8.73719,0.5541709,21.524878,115.93725,0.99324083,3.6631212,1.8680487,12.012867,3.0
170842,50842,8.201178,0.49208146,0.33811182,9.0050125,0.36895862,33.798626,107.67069,0.9972867,3.546008,1.1531513,11.31906,5.0
2255,2255,7.431757,1.2601153,0.67043585,4.325177,0.25524113,21.287666,172.43231,0.9967753,3.6266305,1.1533939,9.744303,4.0
21575,21575,10.17978,0.45393854,0.22731462,10.156156,0.38247538,54.018112,76.953,0.99720925,3.314167,0.9434192,11.955762,6.0
57348,57348,9.77167,1.0267924,0.7710454,13.842855,0.5486374,49.276947,93.9991,0.9943193,3.632447,1.7942905,11.291744,3.0
118083,58083,7.196627,0.26212248,0.24234477,12.553582,0.38963398,57.31702,158.95946,0.99639755,3.1597335,1.1095107,10.77226,8.0
177101,57101,12.019625,1.3805246,0.43345147,10.720237,0.19877028,21.069902,34.386177,0.998616,3.5461247,1.6934731,13.292469,3.0
82659,22659,7.301763,0.41966185,0.34304446,9.357703,0.3129505,45.564125,210.52888,0.9957903,3.0649014,1.1771479,10.592497,7.0
107713,47713,10.757063,0.49723548,0.35497293,12.223179,0.12680353,36.701454,63.26719,1.0003202,3.2243052,1.0355502,10.707333,6.0
175148,55148,10.87312,0.63571674,0.49358872,9.521568,0.47344095,55.27693,112.23308,0.9923219,3.5349793,1.417753,11.963113,5.0
51833,51833,6.988026,0.4699002,0.6185011,12.6999,0.5313163,45.173218,140.76503,0.9944545,3.6539476,1.6576756,10.228168,5.0
84732,24732,9.103706,0.6922845,0.8815605,2.4531012,0.49320343,36.381187,238.33978,0.99203753,3.319902,0.81970525,10.064848,4.0
176521,56521,12.232869,1.147163,0.28160852,12.774724,0.11470564,34.279205,27.209387,0.99810654,3.2372212,1.8339816,11.62284,4.0
64507,4507,7.757009,0.50846636,0.34791833,8.601718,0.35303345,38.373226,115.79289,0.9974477,3.3889718,1.1495427,11.076418,3.0
32776,32776,15.339671,1.4826552,0.79344726,13.865698,0.1731393,49.589832,141.10919,1.0000677,3.13657,0.9003594,12.610322,3.0
154276,34276,13.54334,0.9596709,0.314909,7.582952,0.1359737,29.625069,77.27238,1.0014356,3.512906,1.4222207,13.716461,5.0
176671,56671,11.159851,1.2359868,0.5663579,6.635949,0.3021239,19.722284,112.253746,0.9985754,3.472283,1.40928,12.855026,8.0
5004,5004,12.58234,0.6082291,0.6586205,10.576346,0.4493282,51.211193,112.560936,0.9965226,3.304986,0.7562598,10.576843,6.0
54269,54269,11.692796,0.59283555,0.20958872,13.776972,0.33919182,59.974148,139.42586,0.99720216,2.9191093,0.99249846,12.224043,7.0
155911,35911,9.241591,0.41149423,0.44616908,6.4034224,0.4595972,49.33614,150.86075,0.9944134,3.6890624,0.9255585,10.558556,5.0
19658,19658,13.56825,1.0207459,0.57941103,11.596057,0.12902889,32.164062,235.2881,0.9986767,3.2494853,1.2326856,11.856779,8.0
8333,8333,9.424758,0.6456094,0.21446003,9.416824,0.2686159,52.28042,181.92339,0.99885905,3.10007,1.1826664,12.342364,7.0
97862,37862,8.402179,0.2709988,0.090268284,13.111675,0.21094795,43.85677,265.3463,1.0022458,2.8525047,1.1526057,12.394346,8.0
104474,44474,8.540634,0.9286882,0.40960282,4.174475,0.31563595,32.084995,162.53404,0.996648,3.1466947,1.4916362,12.218182,4.0
102152,42152,9.718878,0.95824516,0.48520693,7.631939,0.26278934,39.54948,200.24706,0.9950087,3.053902,1.5544217,11.439445,5.0
25754,25754,8.5818,0.33166045,0.2535419,7.8088655,0.33669525,54.25599,140.28183,0.99564815,3.5054398,1.3289351,11.049392,5.0
151631,31631,10.421602,0.5005121,0.5305513,7.5691633,0.50355375,51.212826,133.73929,0.9929718,3.5801628,1.0046192,10.974211,5.0
99253,39253,7.566899,1.0550588,0.06259959,13.487969,0.3816392,49.93891,59.428944,0.99222445,3.587199,1.6937809,12.423218,3.0
160775,40775,13.749988,1.4529257,0.24035515,4.9614077,0.08562231,55.751053,256.62167,1.0000648,2.7784066,1.0705546,13.575532,6.0
7193,7193,10.850131,1.1870992,0.5082137,7.9949536,0.11900687,25.962688,243.93416,1.0014181,2.892979,1.134107,12.166196,4.0
118129,58129,9.6106415,0.6547257,0.51424015,7.487971,0.44438994,52.46105,139.78069,0.9934791,3.3337734,1.2124112,10.6223545,3.0
161419,41419,9.977389,0.83910376,0.31657994,8.558792,0.16285422,34.62979,262.4584,1.0005358,2.856989,1.1619393,11.945501,8.0
102278,42278,8.813735,0.77353734,0.14386658,12.221888,0.4098171,54.944584,125.32264,0.9930106,3.409863,1.2209215,12.12359,8.0
148893,28893,9.569566,0.9535617,0.62201506,9.772822,0.25631475,14.723828,109.577324,0.9994071,3.3566635,1.0793486,12.122755,3.0
31395,31395,9.079878,1.1612312,0.5569512,5.225376,0.16992669,15.528649,211.60478,1.0000508,3.0404155,1.2479773,11.644302,4.0
35135,35135,11.691469,1.376389,0.06495855,14.68573,0.4729294,60.07991,24.674004,0.99274963,3.4408545,1.6323396,13.74703,3.0
22715,22715,9.334187,0.7247401,0.63858587,4.278542,0.48448053,42.86065,154.89426,0.9925499,3.381479,1.112273,11.058474,5.0
160287,40287,7.0150666,1.0920508,0.7069332,8.783042,0.13024384,7.4039803,128.61568,1.0012044,3.239499,1.1650999,10.271437,3.0
144310,24310,8.697686,0.26006275,0.7369863,9.779416,0.45687702,52.67784,248.09906,0.99368757,3.5068915,0.75466865,9.335661,6.0
94726,34726,7.226346,0.9165128,0.088467665,6.246592,0.240892,20.076609,243.25981,1.0006459,2.9793873,1.8229904,13.2662525,8.0
164216,44216,8.418306,0.6696887,0.32277235,8.386327,0.42261684,47.989986,120.01842,0.9948371,3.668646,1.3509643,11.328839,5.0
161361,41361,14.070743,0.657162,0.17362009,11.831917,0.5265421,69.988525,70.04718,0.99187696,3.9145496,1.4482864,13.437167,5.0
103671,43671,13.985218,0.7105695,0.9788806,1.8242173,0.5984377,48.55659,242.01013,0.99063605,3.8990102,0.56742764,9.8920555,5.0
4150,4150,8.002981,0.75417835,0.79408646,2.5996442,0.5309781,32.445694,178.18678,0.993598,3.138148,1.3249745,12.187734,4.0
125570,5570,12.559464,0.4607252,0.17424394,11.93735,0.490476,70.20957,134.2739,0.99154854,3.806476,1.0153733,11.569049,5.0
130132,10132,10.160283,1.3710147,0.7244221,7.8590865,0.15568624,6.502678,89.10219,1.0016793,3.3719223,1.3639228,12.624418,3.0
42769,42769,8.535364,0.3690531,0.42326665,9.191745,0.33164287,46.32767,159.7254,0.9947757,3.2256827,0.99875134,10.352976,6.0
71946,11946,10.248678,0.58463544,0.33647022,9.779139,0.54736733,63.645824,85.212746,0.99280566,3.721822,1.788185,13.085773,5.0
141869,21869,10.726529,0.4795312,0.6710524,8.713935,0.49978742,37.476078,78.29806,0.9967434,3.3249812,1.523183,13.189455,5.0
143641,23641,5.9186754,0.20874052,0.58491325,9.05912,0.46216214,40.93605,240.24799,0.993624,3.245649,1.0354722,9.041693,3.0
59496,59496,11.891667,1.499157,0.5944963,8.144837,0.15888923,22.26298,85.11711,0.9990731,3.6250465,1.1230052,12.747592,3.0
26338,26338,12.234982,1.1090221,0.13689418,9.909481,0.28051442,43.550087,51.80244,0.9960683,3.5250425,1.7937514,13.653427,3.0
1403,1403,8.510346,0.86444175,0.295253,5.591007,0.37885138,30.262762,140.87796,0.9973806,3.1417198,1.607153,12.82678,5.0
53384,53384,8.981479,0.71684295,0.6198089,6.588627,0.35921854,52.338387,231.29327,0.99415445,3.1512153,1.182955,10.735086,4.0
179203,59203,9.834316,1.376417,0.8138842,11.149934,0.12983453,2.56293,26.805702,1.0026153,3.229239,1.3819726,12.156704,3.0
78315,18315,9.969029,1.1286592,0.5782838,6.2779365,0.26884538,18.217012,125.66158,0.99968576,3.2205093,1.0919957,12.442972,3.0
54483,54483,9.925871,0.6955114,0.5822725,8.527699,0.23026551,36.316563,149.97252,0.99927264,3.3336124,0.8346086,11.467765,6.0
110251,50251,6.9946566,0.3585012,0.1762116,9.477068,0.29264712,60.46627,234.5221,0.9947354,3.2278826,1.4385561,10.383279,6.0
136495,16495,5.944916,0.14344482,0.93857175,10.264215,0.54369676,50.358753,284.85257,0.9914692,3.4585729,0.5801196,8.4749975,3.0
168505,48505,10.353857,0.9466137,0.39461046,7.3354373,0.19207948,26.558512,216.26169,1.0007763,3.1309414,1.1356436,12.568056,8.0
141835,21835,9.471015,1.1013408,0.11428752,7.287778,0.14103313,19.030823,96.72588,1.0016274,3.1079183,1.7931602,13.278994,4.0
40653,40653,9.67477,0.3524513,0.054260395,13.144588,0.30329204,59.44343,60.73281,0.99699426,3.533603,1.1932629,12.410737,3.0
153759,33759,10.717269,1.0825156,0.036240295,12.398912,0.37059224,62.804817,28.515095,0.9929037,3.8458812,1.7611561,13.48287,7.0
19538,19538,10.780302,0.4879524,0.71148396,11.140678,0.50824064,42.09877,92.92593,0.9959311,3.6338074,1.5465446,12.481324,5.0
52164,52164,9.940588,1.5051932,0.776365,12.198292,0.50149584,23.751087,52.638836,0.99639684,3.7721813,1.7195158,10.881862,3.0
73496,13496,9.0910015,0.7178386,0.42657465,5.81036,0.387571,41.44903,131.41975,0.9977663,3.3837094,1.1639314,12.207517,7.0
77938,17938,10.745068,1.4070104,0.88132846,10.554494,0.31884292,12.929423,106.465576,0.9998662,3.33857,1.130583,12.025862,3.0
17804,17804,9.724682,1.4208403,0.876438,4.4146285,0.43792802,16.314833,137.1075,0.996862,3.6124372,1.3218256,11.948445,4.0
7278,7278,12.277855,1.3136244,0.9661889,9.192301,0.29453468,14.8969345,191.62048,1.001407,3.4252734,0.77986467,11.398896,8.0
7212,7212,12.648352,1.325776,0.7909282,9.614919,0.25531694,23.533047,190.0213,0.99864304,3.5015879,1.058149,12.423679,8.0
69170,9170,11.891833,1.0883255,0.5489134,13.9873,0.49831256,64.45192,110.602104,0.9923317,3.4835567,1.7047862,11.677151,3.0
99373,39373,8.856711,0.8772231,0.19150202,5.771152,0.32227814,52.692112,130.66667,0.99697495,3.1949165,1.4146074,12.420486,6.0
106075,46075,9.013551,0.38861707,0.9265266,8.373371,0.32555568,22.77863,264.6739,0.99665713,3.6751869,0.40258756,8.658664,4.0
171091,51091,7.773074,0.34497908,0.7910371,5.538694,0.48345822,33.076416,228.88878,0.99409467,3.653563,0.8080658,9.672872,5.0
154410,34410,9.742162,1.3093544,0.29136306,4.4399114,0.17785886,19.497293,145.51996,1.0000309,3.1786957,1.5161914,13.0099945,8.0
107327,47327,9.623363,0.43567333,0.2792685,11.992225,0.2350502,51.01303,216.96162,0.9953734,3.0681298,0.84450215,10.502521,8.0
170115,50115,11.607588,1.2246672,0.4384438,5.679535,0.10894128,41.02595,167.08205,0.9976388,3.048209,0.861289,11.5956545,7.0
47948,47948,8.520102,0.6307454,0.24846792,9.138663,0.41968822,46.12775,76.94401,0.9938172,3.3481362,1.4200556,12.065539,3.0
36533,36533,9.372126,1.2217042,0.15589407,11.416865,0.3169152,39.698757,55.394547,0.99376297,3.555991,1.6167117,12.66764,3.0
100739,40739,8.167195,1.2389419,0.32207653,5.262063,0.16142248,25.626984,241.22565,0.9988068,2.8975544,1.686097,12.069216,4.0
121945,1945,9.926622,1.0561118,0.28935778,6.4785323,0.22250798,48.51415,196.93497,0.9970034,2.9121869,1.2850355,12.018087,7.0
133743,13743,7.32545,1.1862726,0.78316337,5.6553974,0.20857558,9.6818905,161.16962,1.0002095,3.4658685,1.057714,10.528834,3.0
174984,54984,10.05693,0.57327974,0.50771904,10.233392,0.41399467,36.30993,202.78807,0.9944673,3.486974,0.7754239,11.806664,5.0
153213,33213,9.26547,1.4704921,0.88535625,7.595206,0.11353125,2.791009,62.33751,1.002474,3.4904697,1.3514304,11.617639,3.0
124370,4370,7.3534737,0.442719,0.30904818,9.974663,0.18890177,24.874994,137.29997,0.9985308,3.1000667,0.99993646,10.142204,6.0
8553,8553,8.063806,0.82520735,0.7479973,8.244549,0.25889498,29.564653,221.38638,0.99856126,3.0317285,0.82987976,9.651497,6.0
105579,45579,11.57862,1.1707174,0.3296483,11.897259,0.09803586,23.734499,46.052467,0.9993375,3.3729224,1.356595,11.735059,3.0
100151,40151,8.917983,0.88635,0.13092867,6.8341017,0.26744068,31.602592,135.1489,0.9990856,3.2409365,1.7617455,13.028837,5.0
177568,57568,6.7655807,0.8927171,0.56356156,8.88293,0.3424103,23.793076,185.40987,0.9959052,3.5318878,1.2387323,10.271533,3.0
118865,58865,8.29454,1.156589,0.65664935,3.7131023,0.2811895,17.523508,124.766266,0.99783003,3.625355,1.0971366,11.038998,3.0
119840,59840,14.260862,1.4796505,0.9587941,3.8248522,0.21462959,29.749355,232.31656,0.9971521,3.3400776,0.48409972,10.536702,4.0
108801,48801,8.403844,0.76005113,0.9286779,1.2112728,0.55467606,34.750084,257.615,0.99110085,3.715265,0.76164734,9.290241,4.0
145938,25938,8.870925,0.7994108,0.42007917,9.340871,0.1763229,49.762306,183.14034,0.99637866,2.9044962,1.312705,10.727111,4.0
97826,37826,6.1661825,0.53863543,0.047407147,7.47339,0.17029454,28.161743,271.18784,1.0006814,2.8755882,1.7823545,12.403743,8.0
166996,46996,9.360822,0.9874626,0.42675325,8.29507,0.12596266,11.475948,74.225174,1.0005473,3.1429193,1.3180084,11.512539,4.0
19802,19802,11.727397,0.47968027,0.4351984,13.281417,0.39589992,61.709618,120.669945,0.99560434,3.039876,0.9370839,11.096358,6.0
32868,32868,7.1979938,0.74562025,0.2889967,9.857764,0.25918126,44.88516,177.49454,0.99515086,3.1106596,1.4731036,10.6387825,7.0
137561,17561,11.180887,1.4005579,0.07004876,4.1513186,0.221991,44.82407,188.6405,0.99962616,3.0585313,1.8564758,14.297295,8.0
172332,52332,10.191475,1.0797668,0.71827805,9.017178,0.30453333,14.985258,89.21788,0.9998508,3.3972456,1.3771592,12.636529,3.0
153010,33010,8.532475,1.0507666,0.6128054,9.844774,0.12815848,15.567852,124.98048,1.0007007,3.1601303,1.1363523,10.702289,3.0
11571,11571,11.554311,0.7623816,0.531014,7.8385324,0.4264761,40.121372,108.32445,0.9953757,3.5080724,1.0949941,12.459604,8.0
10540,10540,7.8971066,1.0555085,0.44878173,6.4700704,0.2320817,22.593533,202.21797,0.99863887,2.9870825,1.4891993,11.550052,4.0
146627,26627,7.857112,0.7817881,0.18342811,8.407283,0.17462344,23.393364,239.21295,1.0008059,2.8641484,1.4556307,11.773043,8.0
136105,16105,9.639089,1.244144,0.2554828,5.0013533,0.28529242,23.807646,122.5439,0.9983211,3.1540413,1.6977186,13.344834,8.0
133933,13933,9.667461,1.4044478,0.61264116,6.692418,0.15832748,10.7160425,81.71455,0.99971485,3.4715922,1.3555238,12.3476095,3.0
64651,4651,12.722331,0.5865359,0.9257185,7.109236,0.18701053,55.342728,274.38013,0.99807423,2.931443,0.38951132,9.513529,6.0
166944,46944,10.05034,0.6826512,0.8358627,6.163119,0.53338134,22.986837,111.03165,0.9969512,3.6384518,1.3995004,13.14336,5.0
74059,14059,9.006575,0.8331896,0.4375329,8.29225,0.26172158,26.168758,153.84972,0.99897283,3.048907,1.030339,11.6549425,3.0
45060,45060,9.151186,0.64710754,0.5559954,9.806756,0.25855476,39.55518,166.57713,0.99612266,3.2197454,0.8660561,10.090252,6.0
136366,16366,8.595271,1.2829462,0.5816449,6.737276,0.08109785,12.924361,152.90186,1.0006158,2.999751,1.2108022,10.8972225,4.0
53139,53139,14.16032,0.83889985,0.9706736,4.916785,0.4390599,51.3183,254.5296,0.99167,3.5685458,0.5791692,10.190946,8.0
50872,50872,12.321432,0.86016065,0.5957857,6.3785276,0.2690505,51.976433,160.52834,0.9961063,3.0046585,0.56775874,11.094469,7.0
47041,47041,11.070103,0.9750437,0.27370164,11.645617,0.3255551,51.592842,122.75829,0.9936549,3.3347168,1.3122811,11.9385605,7.0
14566,14566,11.86087,1.286388,0.13332362,12.675935,0.3760104,51.00096,39.71369,0.99218714,3.730962,1.5490631,13.162832,7.0
